rating_id,user_id,anime_id,rating_date_key,score,review_length,helpful_votes,spoiler_flag
18045,2862,275,20250802,7.4,572,0,0
18046,5388,5,20250307,3.7,530,0,0
18047,869,124,20250907,5.8,667,0,0
18048,5286,224,20240706,5.7,428,0,0
18049,5502,265,20240830,4.7,826,8,0
18050,3106,75,20230915,7.8,371,19,0
18051,3427,335,20250911,7.0,672,0,0
18052,538,115,20231209,7.7,146,2,0
18053,1736,112,20240517,5.4,878,8,0
18054,3888,13,20251128,6.3,268,5,0
18055,5403,212,20250701,4.7,196,20,0
18056,1143,305,20250524,9.2,1130,10,0
18057,4956,96,20230501,5.7,987,18,1
18058,2888,220,20231202,5.0,756,1,0
18059,5900,248,20241015,5.3,202,2,0
18060,5040,191,20240602,5.8,1197,8,0
18061,5507,48,20250728,10.0,483,10,0
18062,1619,178,20230213,7.5,260,7,0
18063,3784,142,20240615,5.8,1145,3,0
18064,1559,117,20250608,7.7,875,0,0
18065,3231,297,20231022,6.9,589,0,0
18066,1473,259,20250622,7.3,507,4,0
18067,4949,355,20241017,6.1,895,1,0
18068,3870,305,20240206,7.6,699,0,0
18069,2756,56,20230309,4.7,96,4,0
18070,5834,73,20251208,6.5,597,23,1
18071,5399,27,20250906,7.0,1194,10,0
18072,2743,161,20250325,10.0,647,0,0
18073,1655,344,20250617,6.4,669,5,0
18074,982,22,20230507,6.2,208,20,0
18075,2267,144,20230417,5.9,248,0,0
18076,1463,141,20250121,5.9,960,0,0
18077,1265,235,20230807,10.0,898,2,0
18078,3789,214,20250421,5.9,508,8,0
18079,2686,153,20240619,5.8,957,0,0
18080,2502,133,20251123,7.4,1079,1,0
18081,157,344,20240202,8.0,1168,7,0
18082,4883,35,20240315,8.5,846,11,0
18083,2036,66,20241214,6.6,720,8,1
18084,3990,144,20240702,7.4,208,1,0
18085,5128,146,20240818,6.8,39,2,0
18086,4218,57,20240424,9.1,1044,1,0
18087,5757,71,20250623,9.0,376,3,0
18088,94,183,20250216,7.8,1197,7,0
18089,3414,192,20230329,5.7,972,2,0
18090,5859,350,20250727,10.0,258,0,0
18091,204,112,20230313,7.1,1165,5,0
18092,1920,351,20251227,7.1,1197,28,0
18093,4090,190,20241008,8.0,717,14,0
18094,981,133,20240921,9.3,1106,11,0
18095,5570,41,20240320,10.0,1113,4,0
18096,1120,232,20240125,7.7,1123,2,1
18097,2518,324,20250201,9.0,267,9,0
18098,460,101,20231108,7.0,471,7,0
18099,5520,186,20240622,7.3,133,1,0
18100,2850,209,20240319,8.2,494,4,0
18101,3181,178,20240501,9.2,815,3,0
18102,2785,26,20230302,4.7,807,1,0
18103,1381,273,20230207,5.2,1083,11,0
18104,5635,29,20240121,7.1,401,1,0
18105,299,9,20230511,8.6,315,3,0
18106,828,233,20231122,8.1,778,4,0
18107,808,210,20251229,6.9,572,11,0
18108,5197,205,20240324,9.3,579,11,0
18109,831,268,20240428,5.8,1095,6,1
18110,3328,295,20250706,7.2,547,2,0
18111,181,200,20240420,6.6,227,6,0
18112,4194,43,20240726,7.8,743,9,0
18113,3492,246,20230618,9.6,779,0,0
18114,5650,264,20230117,6.0,1034,0,0
18115,5798,349,20250119,8.4,391,3,0
18116,5524,200,20230710,6.7,118,19,0
18117,5962,139,20250530,9.3,224,2,0
18118,2064,133,20230529,6.3,380,3,0
18119,1625,330,20230924,4.5,626,13,0
18120,5910,17,20230524,9.4,133,1,0
18121,1540,310,20230927,9.2,591,17,0
18122,5708,357,20230827,7.8,166,8,1
18123,5033,145,20250107,9.3,700,0,0
18124,5210,353,20250531,7.1,655,2,0
18125,4575,330,20231206,8.1,609,1,0
18126,1072,294,20240917,6.3,16,8,0
18127,4685,213,20231109,7.8,269,5,0
18128,712,92,20231224,6.7,729,2,0
18129,1746,233,20250523,6.0,57,1,0
18130,3715,183,20240214,6.5,97,1,0
18131,1218,270,20230730,4.5,483,2,0
18132,2333,193,20230126,6.1,800,4,0
18133,3815,43,20250704,9.5,1110,4,0
18134,5779,236,20250811,7.2,57,1,0
18135,462,338,20240318,9.5,391,2,1
18136,4170,282,20250107,5.2,220,3,0
18137,5946,304,20250727,8.5,1100,3,0
18138,5250,298,20241026,7.0,732,1,0
18139,496,102,20250930,7.5,1046,4,0
18140,220,11,20240213,10.0,1011,17,0
18141,5504,70,20240205,8.0,23,0,0
18142,3868,344,20251129,7.1,793,1,0
18143,547,216,20241218,6.2,27,2,0
18144,2834,186,20240517,5.9,235,9,0
18145,4258,185,20250319,7.6,87,3,0
18146,1516,61,20241101,5.2,194,0,0
18147,4039,285,20250213,5.4,341,3,0
18148,904,126,20250913,8.6,867,4,1
18149,3802,2,20230628,9.3,570,0,0
18150,5211,23,20241122,7.1,710,8,0
18151,4911,336,20240628,5.2,435,12,0
18152,3416,246,20240418,8.1,449,1,0
18153,4292,28,20240416,6.7,1165,1,0
18154,5317,182,20250525,6.1,871,2,0
18155,3830,3,20250512,7.7,1126,5,0
18156,3349,170,20231216,9.4,539,5,0
18157,3799,16,20250317,6.2,462,0,0
18158,4089,274,20250717,7.6,742,0,0
18159,2235,326,20241108,6.0,101,6,0
18160,3418,171,20230320,8.6,232,16,0
18161,3383,72,20230102,7.5,1146,18,1
18162,1872,305,20250607,7.7,460,11,0
18163,487,279,20251004,7.8,245,3,0
18164,5198,326,20251021,6.5,205,3,0
18165,2162,44,20230131,8.5,993,2,0
18166,4342,176,20240410,8.4,919,8,0
18167,5991,24,20240319,8.2,870,5,0
18168,4816,55,20230522,6.8,624,15,0
18169,3604,263,20230528,8.7,1153,1,0
18170,994,356,20231209,8.7,300,1,0
18171,2532,50,20230913,8.7,626,6,0
18172,1554,107,20230210,9.3,843,4,0
18173,4275,267,20250403,7.9,46,7,0
18174,4044,168,20250325,7.5,970,14,1
18175,3926,172,20240303,6.7,664,0,0
18176,2963,172,20230327,7.4,826,1,0
18177,644,263,20250407,6.7,959,10,0
18178,1315,269,20250821,8.3,1043,1,0
18179,5238,218,20251007,6.5,203,7,0
18180,1150,59,20250419,8.8,523,3,0
18181,1982,358,20230306,8.0,777,8,0
18182,4451,118,20231011,8.3,540,3,0
18183,4137,227,20241008,9.0,385,6,0
18184,4319,261,20231025,7.2,1,1,0
18185,4059,85,20241129,9.5,1199,1,0
18186,928,189,20240522,9.8,715,2,0
18187,3611,269,20230113,6.6,433,0,1
18188,2433,57,20230125,3.5,615,0,0
18189,2586,282,20240113,7.0,136,2,0
18190,2651,357,20231116,7.7,812,9,0
18191,4107,212,20251219,10.0,1181,13,0
18192,1693,354,20231103,9.7,932,19,0
18193,3628,354,20250807,8.6,811,3,0
18194,928,27,20240627,7.2,576,3,0
18195,4823,175,20230513,4.6,151,11,0
18196,4972,323,20250713,8.7,280,0,0
18197,5265,124,20240711,5.8,67,17,0
18198,1649,35,20250602,8.4,764,4,0
18199,4510,90,20240110,6.1,5,14,0
18200,2197,70,20250416,5.2,494,4,1
18201,3037,355,20230120,7.2,1172,9,0
18202,4423,158,20230515,7.4,582,3,0
18203,889,166,20230501,8.9,889,1,0
18204,4295,344,20240825,9.5,782,2,0
18205,1629,300,20240328,7.8,1020,9,0
18206,1902,331,20240227,7.1,213,0,0
18207,5459,110,20240407,6.9,957,2,0
18208,2866,114,20240916,6.5,833,9,0
18209,3641,157,20230624,6.0,442,3,0
18210,5886,163,20230617,9.1,790,2,0
18211,4130,57,20230112,8.8,658,0,0
18212,3449,311,20231206,5.8,175,1,0
18213,5680,186,20240109,7.1,1050,0,1
18214,5146,136,20230128,7.8,18,4,0
18215,1145,336,20241130,9.7,131,4,0
18216,4796,263,20231004,6.5,263,2,0
18217,5156,279,20230203,7.9,665,21,0
18218,5924,323,20240223,4.1,412,10,0
18219,3328,90,20240501,5.6,963,0,0
18220,4056,255,20250409,7.9,636,1,0
18221,1583,231,20250104,6.1,1198,0,0
18222,529,51,20230801,10.0,961,7,0
18223,2302,143,20240823,7.1,1185,1,0
18224,483,105,20230103,8.9,753,0,0
18225,392,131,20230606,5.7,1103,5,0
18226,2148,205,20241011,10.0,288,8,1
18227,4594,35,20251126,6.2,1070,0,0
18228,2283,158,20250504,10.0,721,2,0
18229,4577,304,20250312,6.3,1097,2,0
18230,3020,103,20250527,6.1,875,7,0
18231,2359,158,20241219,10.0,190,0,0
18232,3211,60,20241013,7.9,295,5,0
18233,924,78,20230118,6.9,142,5,0
18234,5293,50,20230915,6.2,963,0,0
18235,524,295,20251204,9.1,40,16,0
18236,1460,16,20230416,7.6,1144,6,0
18237,4662,339,20241019,8.5,788,1,0
18238,5499,299,20231020,5.7,977,5,0
18239,3823,159,20240415,8.1,839,2,1
18240,2254,55,20241231,5.4,36,3,0
18241,4696,17,20251106,7.7,866,4,0
18242,5118,294,20250319,10.0,762,18,0
18243,4817,191,20250703,5.0,594,22,0
18244,5292,290,20251218,9.7,1079,8,0
18245,3411,338,20251001,7.0,340,6,0
18246,5768,163,20240612,7.4,79,0,0
18247,4236,112,20240206,6.4,295,0,0
18248,1680,326,20241029,7.6,615,1,0
18249,2444,26,20240904,10.0,1165,4,0
18250,4652,8,20251217,8.0,20,9,0
18251,3374,317,20230225,7.6,1183,19,0
18252,1897,154,20231113,7.1,630,1,1
18253,2914,278,20230110,7.8,1034,3,0
18254,4627,91,20230115,7.0,911,6,0
18255,2154,342,20240122,6.5,513,3,0
18256,4745,253,20250526,8.6,335,1,0
18257,582,89,20250515,6.2,537,5,0
18258,1341,19,20250418,5.6,585,8,0
18259,1486,43,20250824,6.0,120,2,0
18260,5138,203,20241129,8.4,402,12,0
18261,2820,119,20240722,7.7,460,13,0
18262,3929,153,20241128,7.6,165,7,0
18263,5327,173,20240207,9.8,895,5,0
18264,3378,80,20231103,7.0,628,4,0
18265,5426,342,20241005,8.3,212,10,1
18266,3722,328,20251028,6.5,1119,6,0
18267,5753,68,20250219,6.9,862,7,0
18268,338,40,20251228,7.4,131,7,0
18269,5654,114,20230629,6.8,214,9,0
18270,5550,281,20240628,7.0,714,8,0
18271,5545,265,20240418,6.7,483,9,0
18272,5617,158,20230303,7.4,782,8,0
18273,92,168,20241226,8.5,244,1,0
18274,5587,290,20251229,2.9,319,0,0
18275,310,263,20241202,8.5,530,14,0
18276,3185,108,20250716,8.4,347,5,0
18277,5568,161,20251011,8.3,48,10,0
18278,3794,51,20250619,8.2,1144,1,1
18279,4764,205,20250702,8.6,785,0,0
18280,4052,321,20230317,6.1,189,1,0
18281,1674,339,20241203,7.6,529,3,0
18282,5807,80,20251017,9.2,531,22,0
18283,1701,14,20230314,6.3,351,0,0
18284,5653,145,20241113,8.1,645,4,0
18285,2548,81,20230618,5.3,972,0,0
18286,5057,174,20231124,4.7,1079,0,0
18287,514,64,20251205,6.8,1008,2,0
18288,2496,134,20250512,7.9,833,0,0
18289,1953,243,20250104,8.0,935,0,0
18290,151,3,20230818,6.5,1072,1,0
18291,4006,251,20230627,6.6,258,1,1
18292,2675,215,20250104,7.4,1109,2,0
18293,175,101,20240207,8.8,1114,13,0
18294,3516,137,20230511,6.0,1055,9,0
18295,1153,118,20230130,8.4,39,4,0
18296,2356,79,20250531,4.8,565,7,0
18297,844,261,20240228,5.0,944,2,0
18298,1998,189,20250121,7.0,118,0,0
18299,1000,203,20240202,7.3,280,3,0
18300,597,133,20240423,8.4,304,2,0
18301,1713,10,20230611,8.8,861,2,0
18302,1151,79,20241206,3.7,188,14,0
18303,2058,236,20230720,10.0,242,1,0
18304,4595,204,20230222,8.3,1051,10,1
18305,2220,328,20230913,7.8,290,0,0
18306,1042,248,20230629,7.7,271,14,0
18307,2266,184,20240118,7.8,1049,3,0
18308,4274,337,20230929,10.0,353,6,0
18309,1550,73,20240914,9.9,484,4,0
18310,4300,41,20250728,8.5,179,4,0
18311,5589,355,20250416,9.7,1182,5,0
18312,4443,330,20231201,6.4,83,3,0
18313,1067,343,20250710,9.3,149,0,0
18314,4447,227,20250603,6.0,282,8,0
18315,4582,78,20250523,7.0,889,1,0
18316,4724,318,20250413,7.1,760,0,0
18317,5392,332,20230428,4.9,21,5,1
18318,4554,122,20251205,7.1,625,20,0
18319,2615,22,20251217,8.5,1183,0,0
18320,3532,18,20231223,8.8,726,10,0
18321,2116,48,20231027,5.9,486,8,0
18322,5321,18,20230421,6.2,771,8,0
18323,2297,155,20250207,6.3,888,10,0
18324,3008,256,20230422,8.4,221,1,0
18325,3134,186,20230803,4.6,1180,8,0
18326,5697,282,20230203,7.7,161,9,0
18327,1011,255,20230109,7.0,415,1,0
18328,1484,152,20230615,9.6,695,9,0
18329,5000,16,20230605,8.2,27,23,0
18330,5276,9,20241006,8.4,903,1,1
18331,3737,56,20240204,5.8,219,14,0
18332,5763,247,20240124,7.7,402,5,0
18333,3647,353,20250324,9.4,684,5,0
18334,5355,265,20240702,9.1,573,8,0
18335,1557,256,20230520,10.0,827,6,0
18336,1908,73,20251129,10.0,517,2,0
18337,2245,52,20230310,6.9,849,0,0
18338,1835,251,20231129,8.0,967,12,0
18339,2106,2,20250908,7.3,923,6,0
18340,5611,290,20230630,8.3,748,27,0
18341,99,193,20230126,6.4,100,3,0
18342,144,33,20240204,8.0,745,3,0
18343,1166,197,20230621,7.1,1148,2,1
18344,756,326,20250830,8.6,299,2,0
18345,132,3,20251014,8.2,138,0,0
18346,2596,174,20240623,8.3,624,3,0
18347,4863,301,20250313,8.4,1147,5,0
18348,708,203,20231029,7.8,565,4,0
18349,5325,203,20230708,9.3,46,1,0
18350,5646,46,20240719,4.8,244,4,0
18351,2074,126,20240621,5.8,421,0,0
18352,813,245,20230627,8.7,1068,1,0
18353,3286,301,20250415,7.9,344,0,0
18354,2391,319,20231006,5.0,797,0,0
18355,4177,341,20240816,9.8,738,3,0
18356,5807,317,20240531,6.9,1145,3,1
18357,3054,29,20240401,10.0,809,0,0
18358,4198,154,20240918,6.6,1186,1,0
18359,3484,311,20250521,5.4,890,1,0
18360,3401,304,20230503,7.5,1178,10,0
18361,3657,71,20250107,6.7,573,3,0
18362,3702,324,20240112,7.2,884,0,0
18363,2030,115,20240412,7.9,1045,6,0
18364,5404,190,20241112,5.3,1182,7,0
18365,3531,336,20251011,9.9,226,3,0
18366,1122,270,20231227,10.0,249,6,0
18367,4892,151,20241011,7.4,388,8,0
18368,3505,169,20250731,8.7,858,1,0
18369,3824,204,20231208,5.6,1080,0,1
18370,4619,179,20230621,6.6,55,5,0
18371,2523,51,20251026,5.7,44,0,0
18372,1341,135,20230307,8.5,1110,3,0
18373,1837,282,20230922,9.1,999,6,0
18374,4173,8,20250806,8.5,476,21,0
18375,2550,212,20240130,7.4,708,14,0
18376,2269,106,20240624,7.1,335,0,0
18377,786,359,20240612,7.7,967,8,0
18378,2706,89,20230307,7.3,494,5,0
18379,2941,283,20230719,7.5,496,11,0
18380,82,235,20240420,8.8,804,30,0
18381,3273,21,20231202,7.8,467,6,0
18382,3497,360,20230226,7.7,917,6,1
18383,2702,269,20250221,7.1,977,10,0
18384,2642,141,20250227,6.2,291,3,0
18385,2544,103,20250102,6.5,941,4,0
18386,3488,291,20230930,8.6,62,8,0
18387,4921,41,20240723,7.5,783,0,0
18388,2294,280,20230413,7.7,990,0,0
18389,2831,350,20230825,5.7,698,27,0
18390,2462,75,20230221,6.0,934,3,0
18391,2722,8,20230812,6.5,565,13,0
18392,5707,305,20240423,9.4,148,2,0
18393,4816,115,20240407,6.5,409,11,0
18394,1645,200,20240524,5.0,699,1,0
18395,3562,299,20251029,6.3,146,5,1
18396,152,76,20240128,5.6,859,2,0
18397,3780,304,20251230,6.4,204,0,0
18398,5302,320,20250826,7.1,1022,0,0
18399,1269,254,20240703,9.9,501,1,0
18400,2298,114,20240304,8.5,1053,0,0
18401,4659,74,20250324,7.7,134,20,0
18402,3431,123,20231206,7.4,1010,0,0
18403,3333,216,20250202,6.1,807,11,0
18404,3558,276,20251119,7.9,278,9,0
18405,2782,165,20230131,5.4,931,4,0
18406,3153,271,20250318,5.7,980,7,0
18407,2111,256,20240509,5.3,440,0,0
18408,4371,177,20250712,7.6,1066,1,1
18409,5924,215,20230502,8.4,586,6,0
18410,3827,353,20251129,6.6,1097,3,0
18411,5190,107,20251012,8.4,11,6,0
18412,4728,189,20230923,6.9,1040,4,0
18413,5154,63,20240214,7.5,921,8,0
18414,4529,247,20230914,6.3,483,0,0
18415,1509,52,20240114,9.6,1,5,0
18416,1521,315,20230629,8.8,1184,3,0
18417,5768,29,20230510,6.6,479,3,0
18418,2238,207,20230104,7.3,1027,2,0
18419,3202,312,20241129,7.0,193,2,0
18420,3529,184,20231117,8.6,1082,4,0
18421,5090,54,20230329,9.7,201,11,1
18422,1248,77,20250130,7.7,244,3,0
18423,747,116,20250401,7.4,502,2,0
18424,1099,55,20231102,6.4,861,2,0
18425,5727,167,20231230,7.1,1102,6,0
18426,713,1,20251027,8.3,912,1,0
18427,45,215,20250727,7.3,628,15,0
18428,5345,274,20251107,6.1,1115,0,0
18429,3300,105,20251008,10.0,1173,1,0
18430,5109,172,20230220,3.1,85,0,0
18431,5257,39,20240523,8.9,862,20,0
18432,3755,268,20240917,8.5,1128,18,0
18433,30,101,20250319,9.7,912,1,0
18434,5246,266,20250301,7.0,1118,14,1
18435,1648,145,20250325,7.8,263,0,0
18436,126,17,20241118,7.2,37,4,0
18437,4375,129,20250808,9.1,475,5,0
18438,2971,89,20240411,8.4,439,10,0
18439,1277,28,20240204,6.5,289,8,0
18440,2579,138,20231116,5.7,702,9,0
18441,3058,348,20240307,5.4,276,0,0
18442,1390,287,20240316,6.3,427,19,0
18443,1236,101,20251226,5.4,352,7,0
18444,825,72,20241207,6.6,699,7,0
18445,5119,182,20250509,7.7,1139,0,0
18446,4781,324,20230314,7.5,1036,3,0
18447,3132,67,20230416,7.8,763,5,1
18448,2602,68,20250815,6.7,380,6,0
18449,1506,157,20230304,7.5,1106,2,0
18450,3556,323,20230107,8.3,308,9,0
18451,4366,312,20250318,6.3,673,14,0
18452,4481,282,20231016,6.3,945,6,0
18453,5725,233,20240404,8.7,1026,9,0
18454,1001,187,20250130,9.2,50,2,0
18455,963,110,20240302,7.4,799,4,0
18456,4023,21,20250708,6.3,851,6,0
18457,1847,2,20240523,7.8,50,3,0
18458,1475,220,20250114,8.6,543,0,0
18459,5000,28,20241117,9.0,993,7,0
18460,1274,44,20250418,7.4,510,10,1
18461,2713,229,20241226,7.9,90,8,0
18462,4224,2,20250620,7.3,707,2,0
18463,2017,99,20251212,9.2,1026,0,0
18464,2715,358,20240104,3.9,300,7,0
18465,3965,302,20250209,8.8,82,4,0
18466,2972,323,20230412,6.6,1022,5,0
18467,3148,216,20240424,6.7,921,15,0
18468,3768,65,20250312,7.6,778,2,0
18469,2029,51,20240420,7.8,674,3,0
18470,700,135,20230809,8.1,308,4,0
18471,1168,161,20250907,8.0,693,2,0
18472,1185,184,20251005,6.4,1036,0,0
18473,3792,356,20250822,8.6,115,13,1
18474,5872,6,20240627,9.7,63,11,0
18475,154,128,20240401,7.8,38,8,0
18476,4662,324,20230412,5.6,742,1,0
18477,2799,53,20230901,8.2,772,0,0
18478,1442,106,20251101,8.4,678,7,0
18479,3958,246,20250811,10.0,333,19,0
18480,796,136,20230526,9.1,1071,0,0
18481,2208,44,20251227,5.7,295,0,0
18482,1632,324,20251117,9.1,471,0,0
18483,3574,187,20230923,5.9,173,14,0
18484,798,248,20240507,8.6,816,1,0
18485,5091,62,20230909,10.0,449,16,0
18486,5053,132,20230205,8.3,382,0,1
18487,4008,329,20240601,6.9,1113,2,0
18488,941,103,20251229,5.4,450,2,0
18489,1280,2,20240806,8.1,730,1,0
18490,1864,60,20230930,7.4,1125,1,0
18491,5217,88,20251017,6.0,782,5,0
18492,967,16,20240120,7.1,894,1,0
18493,5050,270,20240403,5.7,82,1,0
18494,2172,40,20250204,10.0,659,11,0
18495,1596,338,20240219,9.5,503,4,0
18496,1089,331,20240516,10.0,853,2,0
18497,2388,167,20240610,6.9,846,3,0
18498,3608,108,20230903,8.8,1022,4,0
18499,4729,231,20230428,7.1,248,4,1
18500,2959,65,20231012,7.6,858,0,0
18501,982,93,20240724,4.4,785,2,0
18502,283,66,20250113,6.0,541,3,0
18503,5674,287,20240802,6.7,832,0,0
18504,146,90,20230810,8.3,576,9,0
18505,3283,346,20241105,8.4,245,5,0
18506,4615,251,20230611,8.0,1094,19,0
18507,1829,128,20240903,10.0,150,6,0
18508,354,140,20231206,5.3,687,4,0
18509,3382,29,20240822,5.1,964,10,0
18510,4825,50,20250303,4.9,786,0,0
18511,4906,217,20230418,9.5,1010,0,0
18512,3731,291,20240628,5.8,52,1,1
18513,5275,30,20240826,5.6,353,1,0
18514,3840,124,20251104,5.8,260,8,0
18515,2844,269,20251115,7.7,557,6,0
18516,705,50,20240226,6.5,81,13,0
18517,5881,340,20230529,8.6,1044,9,0
18518,4993,81,20250804,6.6,46,2,0
18519,3190,197,20230411,5.8,663,11,0
18520,4124,101,20250512,7.1,212,7,0
18521,4414,215,20240919,8.2,637,4,0
18522,71,274,20240210,6.6,660,2,0
18523,4435,237,20231011,8.1,477,3,0
18524,1011,177,20240402,6.4,407,11,0
18525,3220,337,20251027,4.3,448,0,1
18526,5536,73,20250107,7.8,954,13,0
18527,1615,164,20230502,6.1,979,10,0
18528,1932,12,20240324,9.0,480,2,0
18529,5769,84,20251215,8.5,251,9,0
18530,3009,323,20240825,7.0,1046,0,0
18531,2665,221,20250314,6.1,1087,5,0
18532,5080,10,20231026,5.8,429,3,0
18533,4932,335,20251018,7.5,805,1,0
18534,423,206,20250902,9.1,33,1,0
18535,4851,198,20241107,8.5,191,1,0
18536,1228,229,20230816,7.9,1048,8,0
18537,3257,358,20250119,7.4,432,16,0
18538,4892,337,20250926,8.3,950,5,1
18539,3914,219,20250809,6.6,788,3,0
18540,3071,119,20240930,6.3,734,7,0
18541,4371,126,20230804,6.9,1012,0,0
18542,2023,249,20231109,7.4,604,0,0
18543,3156,127,20240118,8.2,681,1,0
18544,2235,319,20250604,9.5,154,21,0
18545,1772,70,20241225,10.0,573,0,0
18546,5832,140,20230217,6.6,446,3,0
18547,2167,358,20231019,10.0,884,9,0
18548,1964,179,20240207,8.1,13,4,0
18549,1134,269,20241008,6.0,613,0,0
18550,3654,82,20230127,8.8,6,10,0
18551,4024,278,20230505,5.0,1079,29,1
18552,3885,149,20230906,9.1,858,3,0
18553,1271,326,20230122,5.5,988,20,0
18554,1456,216,20241213,7.5,416,0,0
18555,145,22,20230505,6.6,748,3,0
18556,1322,154,20250928,5.3,435,1,0
18557,2508,311,20231209,9.3,446,27,0
18558,3264,341,20230320,6.5,474,5,0
18559,3049,335,20250819,10.0,631,0,0
18560,3537,101,20241006,8.3,30,10,0
18561,5584,212,20251027,8.4,471,10,0
18562,279,351,20230825,7.1,400,0,0
18563,2250,199,20230923,5.4,577,8,0
18564,5089,201,20241114,10.0,938,15,1
18565,3554,99,20240101,8.3,2,1,0
18566,5582,151,20241203,6.7,244,4,0
18567,1068,328,20240703,8.9,477,10,0
18568,48,319,20241101,8.6,70,10,0
18569,667,43,20240728,7.0,671,5,0
18570,5597,37,20250930,4.5,4,11,0
18571,4364,208,20241019,5.9,145,0,0
18572,3542,310,20230119,5.0,580,3,0
18573,5750,330,20240825,5.1,4,1,0
18574,5461,300,20240916,5.7,255,6,0
18575,1809,175,20230413,5.9,498,9,0
18576,2945,142,20230621,9.4,1077,5,0
18577,8,134,20250727,6.2,633,9,1
18578,300,254,20250725,10.0,449,5,0
18579,3587,13,20251117,4.6,949,1,0
18580,2170,301,20250619,5.8,169,4,0
18581,2163,122,20250318,4.8,167,31,0
18582,3031,227,20230726,9.6,760,7,0
18583,3269,321,20250906,5.9,454,2,0
18584,4573,147,20230524,9.4,732,17,0
18585,1337,260,20230329,7.4,568,2,0
18586,2738,118,20240701,6.0,813,0,0
18587,1362,115,20230702,8.1,701,3,0
18588,1634,79,20241028,6.5,204,1,0
18589,4312,48,20230308,5.1,640,1,0
18590,5345,296,20250107,7.7,352,2,1
18591,3635,154,20250709,6.1,496,2,0
18592,1349,189,20250415,5.6,811,5,0
18593,2383,158,20230425,8.9,362,9,0
18594,3373,162,20250205,6.4,1166,3,0
18595,4068,134,20230127,9.2,790,7,0
18596,5938,51,20230126,2.9,757,9,0
18597,4264,55,20231204,9.0,451,11,0
18598,3945,305,20231120,8.2,940,11,0
18599,4298,306,20240212,7.5,497,6,0
18600,4629,178,20250823,7.8,766,2,0
18601,1212,272,20241207,9.9,1135,1,0
18602,5876,217,20240425,6.7,515,5,0
18603,4213,102,20240715,7.4,729,2,1
18604,5514,302,20240609,8.9,391,2,0
18605,685,135,20230106,9.8,46,2,0
18606,639,305,20230415,6.9,114,0,0
18607,4670,328,20230718,7.6,961,6,0
18608,815,58,20230829,9.1,279,10,0
18609,3758,4,20250810,8.3,1086,5,0
18610,235,315,20250520,7.3,916,2,0
18611,1737,225,20250904,6.3,309,2,0
18612,4249,340,20241222,5.6,1033,2,0
18613,5726,137,20230227,9.6,420,9,0
18614,2960,354,20240521,7.0,898,6,0
18615,1231,329,20240927,8.3,758,1,0
18616,4429,208,20230426,7.8,175,7,1
18617,4278,308,20251003,8.4,874,8,0
18618,1008,177,20230804,6.5,416,3,0
18619,4816,158,20240918,7.7,530,9,0
18620,5996,35,20250313,6.2,1175,1,0
18621,1709,353,20231208,6.6,413,11,0
18622,2537,297,20250918,9.0,589,2,0
18623,4227,259,20240309,7.7,370,14,0
18624,2623,344,20250712,4.4,519,2,0
18625,1417,161,20230616,8.2,184,1,0
18626,4760,325,20230919,5.6,565,12,0
18627,978,220,20230828,6.6,456,10,0
18628,2244,228,20230224,7.0,933,0,0
18629,4095,180,20251009,8.6,174,2,1
18630,5220,11,20230106,7.3,1195,7,0
18631,120,282,20241017,10.0,96,2,0
18632,5522,304,20231202,5.9,57,1,0
18633,5180,245,20241004,4.6,406,2,0
18634,2139,206,20251130,6.7,710,2,0
18635,5775,267,20240528,5.9,286,2,0
18636,2182,106,20250922,7.0,87,0,0
18637,387,287,20230422,7.4,626,1,0
18638,5834,320,20240709,6.5,911,9,0
18639,1160,73,20231224,5.6,814,6,0
18640,535,213,20240712,6.1,1020,15,0
18641,2585,51,20231111,10.0,1092,4,0
18642,26,100,20231202,5.1,22,4,1
18643,1588,77,20250611,8.9,554,7,0
18644,5951,230,20250321,6.0,763,1,0
18645,4432,160,20240628,8.7,76,7,0
18646,5567,169,20231201,7.2,824,0,0
18647,5608,158,20251227,9.3,581,7,0
18648,78,293,20251109,7.6,218,21,0
18649,1841,140,20230527,10.0,211,5,0
18650,4560,123,20231019,7.3,295,0,0
18651,3429,223,20250501,7.1,745,7,0
18652,905,193,20251121,7.2,190,6,0
18653,5796,149,20230612,6.6,131,5,0
18654,402,356,20240725,7.2,996,9,0
18655,4145,87,20240817,8.9,180,1,1
18656,5365,339,20251019,9.0,1176,9,0
18657,4580,24,20230224,7.1,310,2,0
18658,4515,261,20230913,9.1,714,1,0
18659,1405,328,20250905,5.3,334,5,0
18660,5734,30,20240226,7.5,1111,9,0
18661,1918,268,20230529,5.8,87,3,0
18662,5685,290,20240115,6.3,1033,0,0
18663,1884,42,20230309,5.6,278,1,0
18664,5923,34,20250418,7.5,641,3,0
18665,5677,25,20251006,9.5,659,10,0
18666,4486,209,20250601,8.0,131,15,0
18667,4195,315,20230706,8.2,913,1,0
18668,2383,129,20241029,3.3,215,1,1
18669,1038,4,20250520,7.6,67,2,0
18670,4360,344,20231030,10.0,5,6,0
18671,228,1,20230709,8.9,167,3,0
18672,3538,200,20240502,6.9,1151,11,0
18673,5580,175,20230831,8.0,1132,0,0
18674,4570,29,20251121,9.3,1003,7,0
18675,3346,47,20240826,6.6,223,1,0
18676,5371,145,20230405,8.6,659,12,0
18677,4097,319,20240815,7.6,678,17,0
