order_item_id,order_id,product_id,quantity,unit_price_usd,discount_usd,net_amount_usd
20550,8220,385,1,137.33,0.0,137.33
20551,8221,251,1,15.75,0.0,15.75
20552,8221,471,1,9.49,1.42,8.07
20553,8222,93,1,142.92,0.0,142.92
20554,8222,855,1,87.37,0.0,87.37
20555,8222,611,2,132.75,0.0,265.5
20556,8223,677,1,142.68,0.0,142.68
20557,8223,386,1,208.9,0.0,208.9
20558,8224,596,1,30.31,0.0,30.31
20559,8224,827,1,67.94,0.0,67.94
20560,8224,373,1,11.59,1.74,9.85
20561,8225,486,1,74.31,0.0,74.31
20562,8225,186,1,113.06,0.0,113.06
20563,8226,838,2,213.1,0.0,426.2
20564,8226,449,1,102.85,0.0,102.85
20565,8226,745,1,104.08,0.0,104.08
20566,8227,884,1,72.77,0.0,72.77
20567,8227,657,1,20.58,0.0,20.58
20568,8228,549,1,60.77,9.12,51.65
20569,8228,820,1,121.5,0.0,121.5
20570,8228,167,1,96.15,0.0,96.15
20571,8229,373,2,11.59,0.0,23.18
20572,8229,834,1,113.62,0.0,113.62
20573,8230,92,1,104.52,0.0,104.52
20574,8230,679,1,138.63,0.0,138.63
20575,8230,58,1,33.65,0.0,33.65
20576,8231,5,1,116.11,17.42,98.69
20577,8231,571,1,34.27,0.0,34.27
20578,8232,124,1,15.98,0.0,15.98
20579,8232,847,1,112.22,0.0,112.22
20580,8232,719,1,78.67,0.0,78.67
20581,8233,11,1,135.09,0.0,135.09
20582,8233,850,1,91.75,0.0,91.75
20583,8234,699,1,113.06,0.0,113.06
20584,8234,409,1,48.18,7.23,40.95
20585,8234,625,1,101.78,0.0,101.78
20586,8235,281,1,121.76,0.0,121.76
20587,8235,742,1,181.97,0.0,181.97
20588,8236,602,1,146.83,0.0,146.83
20589,8236,476,2,86.88,0.0,173.76
20590,8236,117,1,148.41,0.0,148.41
20591,8237,385,1,137.33,0.0,137.33
20592,8237,766,1,132.07,19.81,112.26
20593,8238,728,1,122.93,0.0,122.93
20594,8238,198,1,86.82,0.0,86.82
20595,8238,690,1,10.84,0.0,10.84
20596,8239,633,1,106.19,0.0,106.19
20597,8239,667,1,59.28,0.0,59.28
20598,8240,432,1,22.61,0.0,22.61
20599,8240,191,1,70.53,0.0,70.53
20600,8240,551,1,117.15,17.57,99.58
20601,8241,319,1,66.65,0.0,66.65
20602,8241,734,1,204.09,0.0,204.09
20603,8242,389,1,32.8,0.0,32.8
20604,8242,692,1,44.53,0.0,44.53
20605,8242,723,2,108.67,0.0,217.34
20606,8243,539,1,27.62,0.0,27.62
20607,8243,389,1,32.8,0.0,32.8
20608,8244,155,1,70.79,10.62,60.17
20609,8244,662,1,176.05,0.0,176.05
20610,8244,480,1,98.1,0.0,98.1
20611,8245,844,1,122.23,0.0,122.23
20612,8245,304,1,135.54,0.0,135.54
20613,8246,455,2,78.33,0.0,156.66
20614,8246,494,1,13.27,0.0,13.27
20615,8246,339,1,141.46,0.0,141.46
20616,8247,132,1,101.64,15.25,86.39
20617,8247,789,1,54.41,0.0,54.41
20618,8248,169,1,116.68,0.0,116.68
20619,8248,687,1,8.57,0.0,8.57
20620,8248,418,1,109.61,0.0,109.61
20621,8249,246,1,135.17,0.0,135.17
20622,8249,127,1,185.66,0.0,185.66
20623,8250,648,1,202.79,0.0,202.79
20624,8250,625,1,101.78,15.27,86.51
20625,8250,431,1,187.0,0.0,187.0
20626,8251,824,2,88.31,0.0,176.62
20627,8251,828,1,30.53,0.0,30.53
20628,8252,807,1,113.58,0.0,113.58
20629,8252,147,1,152.89,0.0,152.89
20630,8252,824,1,88.31,0.0,88.31
20631,8253,727,1,29.95,0.0,29.95
20632,8253,310,1,166.58,24.99,141.59
20633,8254,134,1,58.64,0.0,58.64
20634,8254,544,1,85.05,0.0,85.05
20635,8254,774,1,108.06,0.0,108.06
20636,8255,677,2,142.68,0.0,285.36
20637,8255,657,1,20.58,0.0,20.58
20638,8256,845,1,59.0,0.0,59.0
20639,8256,565,1,71.7,0.0,71.7
20640,8256,775,2,13.3,3.99,22.61
20641,8257,180,2,144.5,0.0,289.0
20642,8257,866,1,101.71,0.0,101.71
20643,8258,17,1,40.61,0.0,40.61
20644,8258,793,1,87.89,0.0,87.89
20645,8258,375,1,34.1,0.0,34.1
20646,8259,710,1,157.37,0.0,157.37
20647,8259,548,1,28.14,0.0,28.14
20648,8260,473,1,176.25,26.44,149.81
20649,8260,348,1,168.46,0.0,168.46
20650,8260,844,1,122.23,0.0,122.23
20651,8261,773,1,95.02,0.0,95.02
20652,8261,378,1,40.14,0.0,40.14
20653,8262,372,1,116.35,0.0,116.35
20654,8262,251,1,15.75,0.0,15.75
20655,8262,739,1,53.92,0.0,53.92
20656,8263,615,1,165.31,24.8,140.51
20657,8263,289,1,161.94,0.0,161.94
20658,8264,555,1,25.43,0.0,25.43
20659,8264,92,1,104.52,0.0,104.52
20660,8264,339,1,141.46,0.0,141.46
20661,8265,157,1,72.89,0.0,72.89
20662,8265,743,1,56.08,0.0,56.08
20663,8266,522,1,117.09,0.0,117.09
20664,8266,559,1,160.86,24.13,136.73
20665,8266,213,1,7.19,0.0,7.19
20666,8267,301,1,85.63,0.0,85.63
20667,8267,829,1,18.74,0.0,18.74
20668,8268,239,1,67.88,0.0,67.88
20669,8268,891,1,123.14,0.0,123.14
20670,8268,844,1,122.23,0.0,122.23
20671,8269,503,1,61.29,0.0,61.29
20672,8269,303,1,52.15,7.82,44.33
20673,8270,20,1,126.0,0.0,126.0
20674,8270,106,1,80.09,0.0,80.09
20675,8270,471,1,9.49,0.0,9.49
20676,8271,307,1,62.52,0.0,62.52
20677,8271,318,1,96.96,0.0,96.96
20678,8272,758,1,42.28,0.0,42.28
20679,8272,445,1,15.93,0.0,15.93
20680,8272,548,1,28.14,4.22,23.92
20681,8273,91,1,64.71,0.0,64.71
20682,8273,249,1,142.53,0.0,142.53
20683,8274,401,1,33.54,0.0,33.54
20684,8274,818,1,93.79,0.0,93.79
20685,8274,263,1,110.4,0.0,110.4
20686,8275,58,1,33.65,0.0,33.65
20687,8275,699,1,113.06,0.0,113.06
20688,8276,390,1,84.65,12.7,71.95
20689,8276,879,1,113.31,0.0,113.31
20690,8276,688,1,23.05,0.0,23.05
20691,8277,567,2,114.52,0.0,229.04
20692,8277,398,1,10.41,0.0,10.41
20693,8278,193,1,121.7,0.0,121.7
20694,8278,541,1,201.39,0.0,201.39
20695,8278,315,1,73.47,0.0,73.47
20696,8279,317,1,66.7,10.01,56.69
20697,8279,374,1,43.51,0.0,43.51
20698,8280,570,1,147.94,0.0,147.94
20699,8280,82,1,141.38,0.0,141.38
20700,8280,718,2,121.7,0.0,243.4
20701,8281,677,1,142.68,0.0,142.68
20702,8281,30,1,52.47,0.0,52.47
20703,8282,587,1,30.93,0.0,30.93
20704,8282,360,1,125.47,18.82,106.65
20705,8282,538,1,41.34,0.0,41.34
20706,8283,245,1,9.46,0.0,9.46
20707,8283,56,1,128.93,0.0,128.93
20708,8284,663,1,57.81,0.0,57.81
20709,8284,16,1,137.32,0.0,137.32
20710,8284,824,2,88.31,0.0,176.62
20711,8285,172,1,24.19,0.0,24.19
20712,8285,376,1,100.87,15.13,85.74
20713,8286,103,1,46.16,0.0,46.16
20714,8286,3,1,19.79,0.0,19.79
20715,8286,286,1,82.73,0.0,82.73
20716,8287,818,1,93.79,0.0,93.79
20717,8287,79,1,142.28,0.0,142.28
20718,8288,838,1,213.1,0.0,213.1
20719,8288,459,1,60.05,0.0,60.05
20720,8288,497,1,120.3,18.04,102.26
20721,8289,217,1,102.61,0.0,102.61
20722,8289,422,1,122.14,0.0,122.14
20723,8290,655,1,122.3,0.0,122.3
20724,8290,665,1,128.95,0.0,128.95
20725,8290,365,1,213.84,0.0,213.84
20726,8291,79,1,142.28,0.0,142.28
20727,8291,16,1,137.32,0.0,137.32
20728,8292,140,1,22.7,3.4,19.3
20729,8292,63,1,9.67,0.0,9.67
20730,8292,733,1,26.23,0.0,26.23
20731,8293,789,1,54.41,0.0,54.41
20732,8293,573,2,18.99,0.0,37.98
20733,8294,779,1,50.57,0.0,50.57
20734,8294,627,2,156.66,0.0,313.32
20735,8294,504,1,49.05,0.0,49.05
20736,8295,21,2,59.81,17.94,101.68
20737,8295,748,1,187.82,0.0,187.82
20738,8296,799,1,76.98,0.0,76.98
20739,8296,279,1,52.14,0.0,52.14
20740,8296,192,1,90.35,0.0,90.35
20741,8297,565,1,71.7,0.0,71.7
20742,8297,143,1,37.19,0.0,37.19
20743,8298,737,1,5.04,0.0,5.04
20744,8298,57,1,35.5,5.33,30.17
20745,8298,886,1,17.91,0.0,17.91
20746,8299,339,1,141.46,0.0,141.46
20747,8299,57,1,35.5,0.0,35.5
20748,8300,660,1,124.27,0.0,124.27
20749,8300,472,1,19.19,0.0,19.19
20750,8300,268,1,40.62,0.0,40.62
20751,8301,895,2,72.62,0.0,145.24
20752,8301,17,1,40.61,6.09,34.52
20753,8302,152,1,213.65,0.0,213.65
20754,8302,809,1,70.33,0.0,70.33
20755,8302,439,1,31.44,0.0,31.44
20756,8303,767,1,66.91,0.0,66.91
20757,8303,391,1,99.5,0.0,99.5
20758,8304,594,1,73.57,0.0,73.57
20759,8304,384,1,7.62,0.0,7.62
20760,8304,858,1,146.53,21.98,124.55
20761,8305,651,1,57.77,0.0,57.77
20762,8305,304,1,135.54,0.0,135.54
20763,8306,692,2,44.53,0.0,89.06
20764,8306,610,1,110.9,0.0,110.9
20765,8306,277,1,93.17,0.0,93.17
20766,8307,863,1,105.43,0.0,105.43
20767,8307,257,1,88.0,0.0,88.0
20768,8308,84,1,210.76,31.61,179.15
20769,8308,478,1,185.1,0.0,185.1
20770,8308,892,1,16.05,0.0,16.05
20771,8309,832,2,99.44,0.0,198.88
20772,8309,402,1,5.81,0.0,5.81
20773,8310,483,1,46.37,0.0,46.37
20774,8310,422,1,122.14,0.0,122.14
20775,8310,272,1,102.3,0.0,102.3
20776,8311,585,1,19.04,2.86,16.18
20777,8311,664,1,57.88,0.0,57.88
20778,8312,889,1,143.06,0.0,143.06
20779,8312,514,1,146.61,0.0,146.61
20780,8312,296,1,49.52,0.0,49.52
20781,8313,709,1,121.96,0.0,121.96
20782,8313,335,1,23.78,0.0,23.78
20783,8314,361,1,107.03,0.0,107.03
20784,8314,590,1,96.79,14.52,82.27
20785,8314,774,1,108.06,0.0,108.06
20786,8315,142,1,37.43,0.0,37.43
20787,8315,870,2,62.03,0.0,124.06
20788,8316,234,1,143.0,0.0,143.0
20789,8316,83,1,171.58,0.0,171.58
20790,8316,258,1,3.99,0.0,3.99
20791,8317,416,1,155.48,0.0,155.48
20792,8317,550,1,81.89,12.28,69.61
20793,8318,447,1,99.45,0.0,99.45
20794,8318,860,1,83.81,0.0,83.81
20795,8318,42,2,147.65,0.0,295.3
20796,8319,888,2,124.63,0.0,249.26
20797,8319,64,1,36.67,0.0,36.67
20798,8320,703,1,81.51,0.0,81.51
20799,8320,279,1,52.14,0.0,52.14
20800,8320,510,1,72.52,10.88,61.64
20801,8321,123,1,34.68,0.0,34.68
20802,8321,582,1,122.41,0.0,122.41
20803,8322,730,1,29.33,0.0,29.33
20804,8322,861,1,69.68,0.0,69.68
20805,8322,511,2,113.55,0.0,227.1
20806,8323,90,1,130.63,0.0,130.63
20807,8323,29,1,7.36,0.0,7.36
20808,8324,849,1,77.86,11.68,66.18
20809,8324,611,1,132.75,0.0,132.75
20810,8324,348,1,168.46,0.0,168.46
20811,8325,500,1,198.79,0.0,198.79
20812,8325,425,1,202.7,0.0,202.7
20813,8326,178,1,103.72,0.0,103.72
20814,8326,599,1,102.26,0.0,102.26
20815,8326,372,1,116.35,0.0,116.35
20816,8327,570,1,147.94,22.19,125.75
20817,8327,81,1,84.62,0.0,84.62
20818,8328,539,1,27.62,0.0,27.62
20819,8328,397,1,136.6,0.0,136.6
20820,8328,681,2,121.46,0.0,242.92
20821,8329,842,1,36.04,0.0,36.04
20822,8329,209,1,23.93,0.0,23.93
20823,8330,268,1,40.62,0.0,40.62
20824,8330,684,1,104.13,15.62,88.51
20825,8330,27,1,23.58,0.0,23.58
20826,8331,398,1,10.41,0.0,10.41
20827,8331,778,1,202.33,0.0,202.33
20828,8332,240,1,37.47,0.0,37.47
20829,8332,627,1,156.66,0.0,156.66
20830,8332,593,1,28.89,0.0,28.89
20831,8333,588,2,157.31,0.0,314.62
20832,8333,254,1,220.7,33.1,187.6
20833,8334,538,1,41.34,0.0,41.34
20834,8334,19,1,111.97,0.0,111.97
20835,8334,295,1,152.66,0.0,152.66
20836,8335,488,1,19.54,0.0,19.54
20837,8335,616,1,115.63,0.0,115.63
20838,8336,630,1,97.27,0.0,97.27
20839,8336,238,1,60.72,0.0,60.72
20840,8336,8,1,189.05,28.36,160.69
20841,8337,794,1,145.34,0.0,145.34
20842,8337,81,1,84.62,0.0,84.62
20843,8338,123,1,34.68,0.0,34.68
20844,8338,780,1,192.31,0.0,192.31
20845,8338,407,2,146.1,0.0,292.2
20846,8339,445,1,15.93,0.0,15.93
20847,8339,677,1,142.68,0.0,142.68
20848,8340,727,1,29.95,4.49,25.46
20849,8340,820,1,121.5,0.0,121.5
20850,8340,592,2,55.84,0.0,111.68
20851,8341,10,1,28.47,0.0,28.47
20852,8341,859,1,79.72,0.0,79.72
20853,8342,598,1,55.95,0.0,55.95
20854,8342,255,1,112.8,0.0,112.8
20855,8342,833,1,153.23,0.0,153.23
20856,8343,180,1,144.5,21.68,122.82
20857,8343,886,2,17.91,0.0,35.82
20858,8344,897,1,109.86,0.0,109.86
20859,8344,752,1,24.06,0.0,24.06
20860,8344,55,1,155.22,0.0,155.22
20861,8345,159,1,29.79,0.0,29.79
20862,8345,61,1,41.53,0.0,41.53
20863,8346,261,1,15.75,0.0,15.75
20864,8346,210,1,62.08,9.31,52.77
20865,8346,712,1,156.57,0.0,156.57
20866,8347,383,1,58.63,0.0,58.63
20867,8347,630,1,97.27,0.0,97.27
20868,8348,583,1,138.77,0.0,138.77
20869,8348,757,1,124.34,0.0,124.34
20870,8348,774,1,108.06,0.0,108.06
20871,8349,764,1,74.76,0.0,74.76
20872,8349,582,1,122.41,18.36,104.05
20873,8350,250,1,40.87,0.0,40.87
20874,8350,721,1,39.03,0.0,39.03
20875,8350,57,1,35.5,0.0,35.5
20876,8351,672,1,106.76,0.0,106.76
20877,8351,210,1,62.08,0.0,62.08
20878,8352,452,1,23.08,0.0,23.08
20879,8352,881,1,33.39,0.0,33.39
20880,8352,101,1,36.55,5.48,31.07
20881,8353,421,1,11.32,0.0,11.32
20882,8353,469,2,12.75,0.0,25.5
20883,8354,437,1,52.89,0.0,52.89
20884,8354,202,1,65.55,0.0,65.55
20885,8354,814,1,120.08,0.0,120.08
20886,8355,90,1,130.63,0.0,130.63
20887,8355,804,1,110.76,0.0,110.76
20888,8356,682,1,71.47,10.72,60.75
20889,8356,105,1,10.07,0.0,10.07
20890,8356,451,1,49.69,0.0,49.69
20891,8357,128,1,92.33,0.0,92.33
20892,8357,2,1,85.55,0.0,85.55
20893,8358,642,1,206.97,0.0,206.97
20894,8358,775,1,13.3,0.0,13.3
20895,8358,870,1,62.03,0.0,62.03
20896,8359,772,1,41.29,6.19,35.1
20897,8359,858,1,146.53,0.0,146.53
20898,8360,575,1,42.85,0.0,42.85
20899,8360,251,1,15.75,0.0,15.75
20900,8360,420,1,134.1,0.0,134.1
20901,8361,213,1,7.19,0.0,7.19
20902,8361,507,1,56.93,0.0,56.93
20903,8362,893,1,80.78,0.0,80.78
20904,8362,585,1,19.04,2.86,16.18
20905,8362,790,2,21.55,0.0,43.1
20906,8363,21,1,59.81,0.0,59.81
20907,8363,679,2,138.63,0.0,277.26
20908,8364,352,1,44.92,0.0,44.92
20909,8364,368,1,32.85,0.0,32.85
20910,8364,821,2,155.73,0.0,311.46
20911,8365,554,1,65.66,0.0,65.66
20912,8365,114,1,132.36,19.85,112.51
20913,8366,439,1,31.44,0.0,31.44
20914,8366,383,1,58.63,0.0,58.63
20915,8366,434,2,4.74,0.0,9.48
20916,8367,199,1,92.0,0.0,92.0
20917,8367,129,1,165.51,0.0,165.51
20918,8368,39,1,97.04,0.0,97.04
20919,8368,232,1,80.19,0.0,80.19
20920,8368,458,1,34.47,5.17,29.3
20921,8369,623,1,19.88,0.0,19.88
20922,8369,780,1,192.31,0.0,192.31
20923,8370,261,1,15.75,0.0,15.75
20924,8370,684,1,104.13,0.0,104.13
20925,8370,587,1,30.93,0.0,30.93
20926,8371,623,1,19.88,0.0,19.88
20927,8371,181,1,104.48,0.0,104.48
20928,8372,675,1,170.04,25.51,144.53
20929,8372,136,1,35.62,0.0,35.62
20930,8372,250,1,40.87,0.0,40.87
20931,8373,861,1,69.68,0.0,69.68
20932,8373,733,1,26.23,0.0,26.23
20933,8374,358,1,39.58,0.0,39.58
20934,8374,781,1,192.87,0.0,192.87
20935,8374,322,1,31.69,0.0,31.69
20936,8375,177,1,129.78,19.47,110.31
20937,8375,246,1,135.17,0.0,135.17
20938,8376,515,1,32.42,0.0,32.42
20939,8376,805,1,39.43,0.0,39.43
20940,8376,753,1,58.55,0.0,58.55
20941,8377,452,1,23.08,0.0,23.08
20942,8377,597,1,89.56,0.0,89.56
20943,8378,250,1,40.87,0.0,40.87
20944,8378,255,1,112.8,16.92,95.88
20945,8378,396,1,84.66,0.0,84.66
20946,8379,95,1,185.88,0.0,185.88
20947,8379,577,1,176.45,0.0,176.45
20948,8380,731,1,187.14,0.0,187.14
20949,8380,23,1,212.46,0.0,212.46
20950,8380,187,1,83.92,0.0,83.92
20951,8381,298,2,40.69,0.0,81.38
20952,8381,422,1,122.14,18.32,103.82
20953,8382,82,1,141.38,0.0,141.38
20954,8382,154,2,127.33,0.0,254.66
20955,8382,388,1,138.02,0.0,138.02
20956,8383,70,1,89.78,0.0,89.78
20957,8383,363,1,97.75,0.0,97.75
20958,8384,275,1,9.44,0.0,9.44
20959,8384,376,1,100.87,0.0,100.87
20960,8384,375,1,34.1,5.12,28.98
20961,8385,659,1,124.4,0.0,124.4
20962,8385,745,2,104.08,0.0,208.16
20963,8386,424,1,49.22,0.0,49.22
20964,8386,374,1,43.51,0.0,43.51
20965,8386,43,1,198.62,0.0,198.62
20966,8387,509,1,129.17,0.0,129.17
20967,8387,839,1,32.22,0.0,32.22
20968,8388,265,1,134.7,20.2,114.5
20969,8388,335,2,23.78,0.0,47.56
20970,8388,349,1,196.55,0.0,196.55
20971,8389,857,1,79.91,0.0,79.91
20972,8389,464,1,87.64,0.0,87.64
20973,8390,499,1,63.31,0.0,63.31
20974,8390,663,2,57.81,0.0,115.62
20975,8390,728,1,122.93,0.0,122.93
20976,8391,896,1,43.17,6.48,36.69
20977,8391,159,1,29.79,0.0,29.79
20978,8392,144,2,147.22,0.0,294.44
20979,8392,809,1,70.33,0.0,70.33
20980,8392,784,1,161.33,0.0,161.33
20981,8393,24,1,40.68,0.0,40.68
20982,8393,390,1,84.65,0.0,84.65
20983,8394,255,1,112.8,0.0,112.8
20984,8394,453,1,225.48,33.82,191.66
20985,8394,67,1,23.26,0.0,23.26
20986,8395,194,1,180.45,0.0,180.45
20987,8395,293,1,115.59,0.0,115.59
20988,8396,683,1,58.52,0.0,58.52
20989,8396,73,1,82.14,0.0,82.14
20990,8396,888,2,124.63,0.0,249.26
20991,8397,1,1,74.22,0.0,74.22
20992,8397,811,1,146.92,22.04,124.88
20993,8398,561,1,42.43,0.0,42.43
20994,8398,65,1,79.55,0.0,79.55
20995,8398,503,1,61.29,0.0,61.29
20996,8399,747,1,123.66,0.0,123.66
20997,8399,658,1,41.43,0.0,41.43
20998,8400,88,1,132.95,0.0,132.95
20999,8400,471,1,9.49,0.0,9.49
21000,8400,846,1,102.23,15.33,86.9
21001,8401,83,1,171.58,0.0,171.58
21002,8401,754,1,151.8,0.0,151.8
21003,8402,381,1,80.38,0.0,80.38
21004,8402,371,1,77.82,0.0,77.82
21005,8402,881,1,33.39,0.0,33.39
21006,8403,462,1,125.21,0.0,125.21
21007,8403,585,1,19.04,0.0,19.04
21008,8404,696,1,183.02,27.45,155.57
21009,8404,825,2,5.8,0.0,11.6
21010,8404,336,1,91.64,0.0,91.64
21011,8405,487,1,73.41,0.0,73.41
21012,8405,730,1,29.33,0.0,29.33
21013,8406,493,2,80.37,0.0,160.74
21014,8406,885,1,63.59,0.0,63.59
21015,8406,460,2,22.12,0.0,44.24
21016,8407,41,2,125.06,37.52,212.6
21017,8407,465,1,63.61,0.0,63.61
21018,8408,604,1,217.54,0.0,217.54
21019,8408,175,1,117.71,0.0,117.71
21020,8408,298,1,40.69,0.0,40.69
21021,8409,357,1,92.71,0.0,92.71
21022,8409,371,1,77.82,0.0,77.82
21023,8410,116,1,184.36,0.0,184.36
21024,8410,503,1,61.29,9.19,52.1
21025,8410,144,1,147.22,0.0,147.22
21026,8411,303,1,52.15,0.0,52.15
21027,8411,173,1,31.83,0.0,31.83
21028,8412,449,1,102.85,0.0,102.85
21029,8412,221,1,50.98,0.0,50.98
21030,8412,25,2,75.74,0.0,151.48
21031,8413,584,1,160.61,0.0,160.61
21032,8413,825,1,5.8,0.87,4.93
21033,8414,570,1,147.94,0.0,147.94
21034,8414,81,1,84.62,0.0,84.62
21035,8414,282,1,89.13,0.0,89.13
21036,8415,719,1,78.67,0.0,78.67
21037,8415,272,1,102.3,0.0,102.3
21038,8416,347,1,56.23,0.0,56.23
21039,8416,178,1,103.72,0.0,103.72
21040,8416,721,1,39.03,5.85,33.18
21041,8417,731,1,187.14,0.0,187.14
21042,8417,474,1,58.84,0.0,58.84
21043,8418,602,2,146.83,0.0,293.66
21044,8418,364,1,177.04,0.0,177.04
21045,8418,661,1,42.24,0.0,42.24
21046,8419,685,1,35.15,0.0,35.15
21047,8419,632,1,183.42,0.0,183.42
21048,8420,803,1,142.47,21.37,121.1
21049,8420,756,1,91.44,0.0,91.44
21050,8420,35,1,68.47,0.0,68.47
21051,8421,266,1,61.95,0.0,61.95
21052,8421,616,1,115.63,0.0,115.63
21053,8422,801,1,192.61,0.0,192.61
21054,8422,900,1,152.9,0.0,152.9
21055,8422,814,1,120.08,0.0,120.08
21056,8423,821,1,155.73,23.36,132.37
21057,8423,619,2,94.55,0.0,189.1
21058,8424,176,1,46.87,0.0,46.87
21059,8424,847,1,112.22,0.0,112.22
21060,8424,298,1,40.69,0.0,40.69
21061,8425,559,1,160.86,0.0,160.86
21062,8425,60,1,15.62,0.0,15.62
21063,8426,350,1,18.21,0.0,18.21
21064,8426,541,1,201.39,30.21,171.18
21065,8426,714,1,27.26,0.0,27.26
21066,8427,117,1,148.41,0.0,148.41
21067,8427,365,1,213.84,0.0,213.84
21068,8428,557,1,141.2,0.0,141.2
21069,8428,185,2,102.92,0.0,205.84
21070,8428,546,1,80.14,0.0,80.14
21071,8429,299,1,9.97,0.0,9.97
21072,8429,584,1,160.61,24.09,136.52
21073,8430,99,1,14.59,0.0,14.59
21074,8430,351,1,48.73,0.0,48.73
21075,8430,768,1,91.94,0.0,91.94
21076,8431,457,2,111.85,0.0,223.7
21077,8431,254,1,220.7,0.0,220.7
21078,8432,851,1,20.05,0.0,20.05
21079,8432,881,1,33.39,0.0,33.39
21080,8432,389,1,32.8,4.92,27.88
21081,8433,439,1,31.44,0.0,31.44
21082,8433,106,1,80.09,0.0,80.09
21083,8434,454,2,183.77,0.0,367.54
21084,8434,791,1,112.24,0.0,112.24
21085,8434,410,2,104.63,0.0,209.26
21086,8435,415,1,41.25,0.0,41.25
21087,8435,488,1,19.54,0.0,19.54
21088,8436,883,1,135.75,20.36,115.39
21089,8436,482,1,32.36,0.0,32.36
21090,8436,379,1,104.51,0.0,104.51
21091,8437,768,1,91.94,0.0,91.94
21092,8437,662,1,176.05,0.0,176.05
21093,8438,289,1,161.94,0.0,161.94
21094,8438,255,1,112.8,0.0,112.8
21095,8438,239,1,67.88,0.0,67.88
21096,8439,174,2,115.29,34.59,195.99
21097,8439,718,1,121.7,0.0,121.7
21098,8440,336,1,91.64,0.0,91.64
21099,8440,240,1,37.47,0.0,37.47
21100,8440,807,1,113.58,0.0,113.58
21101,8441,644,1,139.94,0.0,139.94
21102,8441,697,1,77.05,0.0,77.05
21103,8442,243,1,48.83,0.0,48.83
21104,8442,602,1,146.83,22.02,124.81
21105,8442,53,1,97.63,0.0,97.63
21106,8443,549,1,60.77,0.0,60.77
21107,8443,112,1,10.83,0.0,10.83
21108,8444,712,1,156.57,0.0,156.57
21109,8444,294,1,120.93,0.0,120.93
21110,8444,201,1,142.57,0.0,142.57
21111,8445,708,1,37.58,0.0,37.58
21112,8445,337,1,68.63,10.29,58.34
21113,8446,591,1,106.21,0.0,106.21
21114,8446,460,1,22.12,0.0,22.12
21115,8446,535,1,73.08,0.0,73.08
21116,8447,632,1,183.42,0.0,183.42
21117,8447,793,2,87.89,0.0,175.78
21118,8448,401,1,33.54,0.0,33.54
21119,8448,565,1,71.7,0.0,71.7
21120,8448,19,1,111.97,16.8,95.17
21121,8449,898,1,198.71,0.0,198.71
21122,8449,86,1,85.4,0.0,85.4
21123,8450,843,1,78.38,0.0,78.38
21124,8450,475,1,192.55,0.0,192.55
21125,8450,196,2,75.35,0.0,150.7
21126,8451,183,1,97.86,0.0,97.86
21127,8451,9,1,74.95,0.0,74.95
21128,8452,653,1,17.49,2.62,14.87
21129,8452,578,1,4.06,0.0,4.06
21130,8452,323,1,111.7,0.0,111.7
21131,8453,550,1,81.89,0.0,81.89
21132,8453,592,1,55.84,0.0,55.84
21133,8454,87,1,108.66,0.0,108.66
21134,8454,403,1,95.3,0.0,95.3
21135,8454,233,1,88.29,0.0,88.29
21136,8455,644,1,139.94,20.99,118.95
21137,8455,50,1,29.5,0.0,29.5
21138,8456,430,1,140.14,0.0,140.14
21139,8456,230,1,62.24,0.0,62.24
21140,8456,360,1,125.47,0.0,125.47
21141,8457,14,1,131.92,0.0,131.92
21142,8457,210,1,62.08,0.0,62.08
21143,8458,157,1,72.89,0.0,72.89
21144,8458,646,1,84.23,12.63,71.6
21145,8458,197,1,84.43,0.0,84.43
21146,8459,486,1,74.31,0.0,74.31
21147,8459,784,1,161.33,0.0,161.33
21148,8460,743,1,56.08,0.0,56.08
21149,8460,829,1,18.74,0.0,18.74
21150,8460,883,1,135.75,0.0,135.75
21151,8461,852,1,43.56,0.0,43.56
21152,8461,293,1,115.59,17.34,98.25
21153,8462,505,1,25.53,0.0,25.53
21154,8462,539,1,27.62,0.0,27.62
21155,8462,319,1,66.65,0.0,66.65
21156,8463,14,1,131.92,0.0,131.92
21157,8463,467,1,151.73,0.0,151.73
21158,8464,352,1,44.92,0.0,44.92
21159,8464,79,1,142.28,0.0,142.28
21160,8464,68,1,176.48,26.47,150.01
21161,8465,486,1,74.31,0.0,74.31
21162,8465,812,1,79.06,0.0,79.06
21163,8466,820,1,121.5,0.0,121.5
21164,8466,899,1,121.14,0.0,121.14
21165,8466,117,1,148.41,0.0,148.41
21166,8467,620,1,118.77,0.0,118.77
21167,8467,490,1,40.03,0.0,40.03
21168,8468,686,1,123.67,18.55,105.12
21169,8468,259,1,167.92,0.0,167.92
21170,8468,856,1,145.33,0.0,145.33
21171,8469,463,2,11.11,0.0,22.22
21172,8469,277,1,93.17,0.0,93.17
21173,8470,214,1,81.1,0.0,81.1
21174,8470,614,1,6.31,0.0,6.31
21175,8470,754,1,151.8,0.0,151.8
21176,8471,313,1,100.59,15.09,85.5
21177,8471,674,1,8.6,0.0,8.6
21178,8472,13,1,168.71,0.0,168.71
21179,8472,546,1,80.14,0.0,80.14
21180,8472,688,1,23.05,0.0,23.05
21181,8473,239,2,67.88,0.0,135.76
21182,8473,450,1,148.95,0.0,148.95
21183,8474,629,1,41.51,0.0,41.51
