order_id,user_id,order_date_key,sales_channel,shipping_region,order_status,gross_amount_usd,discount_usd,shipping_usd,net_amount_usd
6920,4440,20231213,Web,APAC,Completed,297.0,0.0,0.0,297.0
6921,951,20231116,Partner,North America,Refunded,170.15,0.0,0.0,170.15
6922,4230,20240707,Convention,Europe,Cancelled,228.13,2.83,0.0,225.3
6923,4014,20250518,Mobile,Europe,Completed,560.36,0.0,0.0,560.36
6924,2726,20241121,Web,Europe,Completed,249.22,0.0,0.0,249.22
6925,3794,20250326,Partner,Europe,Completed,213.95,7.82,0.0,206.13
6926,2163,20241221,Convention,North America,Completed,177.21,0.0,0.0,177.21
6927,286,20230930,Mobile,Europe,Completed,163.32,0.0,0.0,163.32
6928,5959,20250130,Web,North America,Completed,158.57,8.89,0.0,149.68
6929,3934,20250720,Partner,Europe,Completed,263.16,0.0,0.0,263.16
6930,1279,20250415,Convention,North America,Completed,335.65,0.0,0.0,335.65
6931,529,20240203,Mobile,Latin America,Completed,227.87,0.0,0.0,227.87
6932,719,20240925,Web,North America,Completed,361.81,13.61,0.0,348.2
6933,1185,20250920,Partner,Latin America,Completed,299.7,0.0,0.0,299.7
6934,799,20230529,Convention,North America,Completed,155.26,0.0,0.0,155.26
6935,3291,20230601,Mobile,North America,Completed,241.75,26.93,0.0,214.82
6936,339,20230120,Web,North America,Completed,326.07,0.0,0.0,326.07
6937,1906,20250829,Partner,Europe,Completed,150.65,0.0,0.0,150.65
6938,5239,20230617,Convention,North America,Completed,247.92,20.65,0.0,227.27
6939,5906,20230413,Mobile,Europe,Completed,341.67,0.0,0.0,341.67
6940,5583,20230206,Web,North America,Completed,189.9,0.0,0.0,189.9
6941,1365,20240823,Partner,Latin America,Completed,197.31,21.7,0.0,175.61
6942,4975,20230825,Convention,North America,Completed,264.83,0.0,0.0,264.83
6943,238,20240724,Mobile,Europe,Completed,170.23,0.0,0.0,170.23
6944,1664,20250621,Web,APAC,Completed,296.55,19.1,0.0,277.45
6945,3392,20250305,Partner,APAC,Completed,189.32,0.0,0.0,189.32
6946,3626,20240111,Convention,Europe,Completed,270.16,0.0,0.0,270.16
6947,4279,20240801,Mobile,North America,Cancelled,95.65,0.0,0.0,95.65
6948,3918,20240701,Web,Europe,Completed,233.01,3.96,0.0,229.05
6949,4921,20230801,Partner,Latin America,Completed,175.2,0.0,0.0,175.2
6950,5230,20230126,Convention,Europe,Completed,659.7,0.0,0.0,659.7
6951,4861,20240423,Mobile,Latin America,Completed,126.8,5.91,0.0,120.89
6952,1723,20230122,Web,North America,Completed,140.69,0.0,0.0,140.69
6953,3280,20231023,Partner,APAC,Completed,147.09,0.0,0.0,147.09
6954,3654,20231231,Convention,Europe,Completed,163.38,0.79,0.0,162.59
6955,187,20230108,Mobile,North America,Refunded,325.31,0.0,0.0,325.31
6956,1590,20230111,Web,Europe,Completed,322.42,0.0,0.0,322.42
6957,2628,20240510,Partner,APAC,Completed,154.8,20.81,0.0,133.99
6958,3669,20241013,Convention,Latin America,Completed,335.29,0.0,0.0,335.29
6959,4172,20240821,Mobile,APAC,Completed,175.41,0.0,0.0,175.41
6960,3244,20241007,Web,APAC,Completed,410.24,18.64,0.0,391.6
6961,4106,20231221,Partner,Europe,Completed,205.46,0.0,0.0,205.46
6962,616,20230108,Convention,APAC,Completed,235.23,0.0,0.0,235.23
6963,239,20240329,Mobile,North America,Completed,159.96,0.0,0.0,159.96
6964,819,20250110,Web,North America,Completed,340.08,17.94,0.0,322.14
6965,1080,20251013,Partner,APAC,Completed,184.3,0.0,0.0,184.3
6966,1531,20231215,Convention,North America,Completed,191.67,0.0,0.0,191.67
6967,5309,20231102,Mobile,Latin America,Completed,276.79,26.08,0.0,250.71
6968,171,20250725,Web,North America,Completed,545.22,0.0,0.0,545.22
6969,2596,20250801,Partner,APAC,Completed,157.88,0.0,0.0,157.88
6970,5142,20230708,Convention,Europe,Completed,246.7,10.96,0.0,235.74
6971,3368,20230406,Mobile,APAC,Completed,162.88,0.0,0.0,162.88
6972,3158,20251224,Web,Europe,Completed,188.92,0.0,0.0,188.92
6973,3468,20240718,Partner,APAC,Completed,231.22,17.34,0.0,213.88
6974,3898,20230103,Convention,Europe,Completed,371.16,0.0,0.0,371.16
6975,4656,20250826,Mobile,APAC,Completed,211.36,0.0,0.0,211.36
6976,1481,20230527,Web,Latin America,Completed,255.49,6.36,0.0,249.13
6977,955,20231002,Partner,North America,Refunded,63.77,0.0,8.95,72.72
6978,3619,20230324,Convention,North America,Completed,261.75,0.0,0.0,261.75
6979,84,20240516,Mobile,APAC,Completed,380.8,0.0,0.0,380.8
6980,320,20240921,Web,APAC,Completed,444.04,8.15,0.0,435.89
6981,5908,20250319,Partner,APAC,Completed,246.74,0.0,0.0,246.74
6982,2477,20250324,Convention,Latin America,Completed,312.59,0.0,0.0,312.59
6983,2829,20240209,Mobile,Latin America,Completed,159.11,21.46,0.0,137.65
6984,159,20241104,Web,North America,Completed,251.18,0.0,0.0,251.18
6985,5680,20240110,Partner,APAC,Completed,162.32,0.0,0.0,162.32
6986,1578,20250727,Convention,Europe,Refunded,232.72,13.36,0.0,219.36
6987,1092,20240716,Mobile,APAC,Completed,420.43,0.0,0.0,420.43
6988,345,20241102,Web,Latin America,Completed,220.75,0.0,0.0,220.75
6989,666,20251228,Partner,Europe,Completed,163.77,9.01,0.0,154.76
6990,476,20250205,Convention,APAC,Completed,353.78,0.0,0.0,353.78
6991,5410,20230223,Mobile,Europe,Completed,190.92,0.0,0.0,190.92
6992,4947,20230805,Web,North America,Completed,140.54,5.01,0.0,135.53
6993,1501,20230202,Partner,Latin America,Completed,120.33,0.0,0.0,120.33
6994,3660,20250825,Convention,APAC,Refunded,367.52,0.0,0.0,367.52
6995,2705,20240511,Mobile,Latin America,Completed,213.87,0.0,0.0,213.87
6996,1038,20250630,Web,Europe,Completed,198.04,4.6,0.0,193.44
6997,1298,20230308,Partner,Europe,Completed,250.22,0.0,0.0,250.22
6998,1268,20230516,Convention,APAC,Completed,159.25,0.0,0.0,159.25
6999,5447,20240106,Mobile,North America,Completed,124.0,5.64,0.0,118.36
7000,2111,20230117,Web,North America,Completed,385.7,0.0,0.0,385.7
7001,4512,20251004,Partner,APAC,Completed,206.26,0.0,0.0,206.26
7002,3662,20250604,Convention,Europe,Completed,343.35,7.27,0.0,336.08
7003,1506,20250317,Mobile,Europe,Completed,40.33,0.0,5.64,45.97
7004,588,20230315,Web,APAC,Cancelled,336.84,0.0,0.0,336.84
7005,2303,20250507,Partner,North America,Completed,77.22,2.39,0.0,74.83
7006,3131,20250526,Convention,North America,Completed,277.77,0.0,0.0,277.77
7007,3104,20231130,Mobile,APAC,Completed,170.67,0.0,0.0,170.67
7008,3013,20241007,Web,Latin America,Cancelled,197.15,13.06,0.0,184.09
7009,1027,20250218,Partner,North America,Completed,210.06,0.0,0.0,210.06
7010,1642,20240706,Convention,Europe,Completed,263.85,0.0,0.0,263.85
7011,3810,20230225,Mobile,Europe,Completed,128.48,0.0,0.0,128.48
7012,5695,20250330,Web,North America,Refunded,389.91,23.32,0.0,366.59
7013,4888,20251213,Partner,APAC,Completed,55.68,0.0,12.34,68.02
7014,1566,20240806,Convention,Europe,Completed,382.06,0.0,0.0,382.06
7015,5146,20230119,Mobile,Europe,Completed,292.94,22.72,0.0,270.22
7016,4876,20241016,Web,APAC,Completed,726.61,0.0,0.0,726.61
7017,5676,20250521,Partner,APAC,Completed,162.45,0.0,0.0,162.45
7018,3966,20230513,Convention,Europe,Completed,186.86,5.14,0.0,181.72
7019,2602,20251222,Mobile,Europe,Completed,324.85,0.0,0.0,324.85
7020,1056,20230617,Web,APAC,Completed,226.43,0.0,0.0,226.43
7021,5265,20240623,Partner,Latin America,Completed,127.74,5.79,0.0,121.95
7022,2114,20231105,Convention,Europe,Completed,274.73,0.0,0.0,274.73
7023,1294,20230101,Mobile,Europe,Completed,290.28,0.0,0.0,290.28
7024,2339,20251109,Web,North America,Completed,213.82,10.76,0.0,203.06
7025,968,20230901,Partner,APAC,Completed,135.87,0.0,0.0,135.87
7026,592,20231022,Convention,APAC,Completed,395.85,0.0,0.0,395.85
7027,1262,20231011,Mobile,Europe,Completed,254.53,0.0,0.0,254.53
7028,304,20230618,Web,APAC,Completed,339.64,21.37,0.0,318.27
7029,4611,20250115,Partner,North America,Completed,207.44,0.0,0.0,207.44
7030,983,20250307,Convention,North America,Completed,272.76,0.0,0.0,272.76
7031,5823,20251215,Mobile,North America,Completed,203.05,15.07,0.0,187.98
7032,2628,20231127,Web,APAC,Completed,292.38,0.0,0.0,292.38
7033,2107,20240106,Partner,North America,Completed,216.22,0.0,0.0,216.22
7034,1323,20240212,Convention,North America,Completed,387.54,31.45,0.0,356.09
7035,3876,20240303,Mobile,APAC,Completed,146.23,0.0,0.0,146.23
7036,1281,20240309,Web,Latin America,Completed,612.84,0.0,0.0,612.84
7037,5233,20240328,Partner,Latin America,Completed,120.56,6.1,0.0,114.46
7038,1874,20240908,Convention,Europe,Completed,330.4,0.0,0.0,330.4
7039,4991,20251007,Mobile,North America,Completed,219.86,0.0,0.0,219.86
7040,1366,20250707,Web,Europe,Completed,338.14,1.5,0.0,336.64
7041,5124,20250104,Partner,APAC,Completed,92.74,0.0,0.0,92.74
7042,4806,20250327,Convention,Europe,Completed,272.24,0.0,0.0,272.24
7043,1012,20250604,Mobile,APAC,Completed,235.99,0.0,0.0,235.99
7044,4881,20240122,Web,Latin America,Completed,280.79,3.81,0.0,276.98
7045,5692,20241111,Partner,APAC,Refunded,270.0,0.0,0.0,270.0
7046,2176,20230309,Convention,APAC,Completed,405.28,0.0,0.0,405.28
7047,5657,20231226,Mobile,Latin America,Completed,98.41,1.74,0.0,96.67
7048,2425,20250208,Web,Latin America,Completed,464.15,0.0,0.0,464.15
7049,2947,20230823,Partner,North America,Completed,143.21,0.0,0.0,143.21
7050,5313,20251225,Convention,Latin America,Completed,181.83,24.2,0.0,157.63
7051,3972,20250807,Mobile,APAC,Completed,280.25,0.0,0.0,280.25
7052,1896,20240522,Web,APAC,Completed,341.87,0.0,0.0,341.87
7053,3497,20240316,Partner,Latin America,Completed,257.34,8.39,0.0,248.95
7054,2407,20230513,Convention,North America,Completed,421.3,0.0,0.0,421.3
7055,895,20240918,Mobile,North America,Completed,305.91,0.0,0.0,305.91
7056,942,20241012,Web,Europe,Completed,308.26,25.39,0.0,282.87
7057,2118,20230217,Partner,Europe,Completed,211.82,0.0,0.0,211.82
7058,3817,20250828,Convention,Latin America,Completed,332.11,0.0,0.0,332.11
7059,3819,20251114,Mobile,North America,Completed,137.15,0.0,0.0,137.15
7060,4597,20240928,Web,Latin America,Completed,217.26,11.36,0.0,205.9
7061,2284,20240124,Partner,APAC,Completed,212.49,0.0,0.0,212.49
7062,3338,20230926,Convention,Europe,Completed,210.91,0.0,0.0,210.91
7063,2523,20240527,Mobile,North America,Refunded,214.02,12.74,0.0,201.28
7064,3976,20230527,Web,APAC,Completed,284.25,0.0,0.0,284.25
7065,2832,20250324,Partner,APAC,Completed,151.52,0.0,0.0,151.52
7066,5586,20240815,Convention,Europe,Completed,354.87,19.29,0.0,335.58
7067,3622,20231122,Mobile,Europe,Completed,125.06,0.0,0.0,125.06
7068,4762,20230618,Web,Europe,Completed,188.56,0.0,0.0,188.56
7069,1127,20241105,Partner,North America,Completed,268.63,31.32,0.0,237.31
7070,4647,20251231,Convention,North America,Cancelled,232.66,0.0,0.0,232.66
7071,641,20240610,Mobile,Latin America,Completed,264.43,0.0,0.0,264.43
7072,3210,20250901,Web,Europe,Completed,161.89,1.56,0.0,160.33
7073,2155,20250723,Partner,North America,Completed,224.66,0.0,0.0,224.66
7074,3482,20240415,Convention,Europe,Completed,359.9,0.0,0.0,359.9
7075,2928,20231017,Mobile,APAC,Completed,212.72,0.0,0.0,212.72
7076,1508,20240515,Web,APAC,Completed,319.2,14.0,0.0,305.2
7077,3794,20230513,Partner,Europe,Completed,151.99,0.0,0.0,151.99
7078,1600,20250614,Convention,APAC,Completed,249.83,0.0,0.0,249.83
7079,1532,20231227,Mobile,APAC,Completed,175.45,10.93,0.0,164.52
7080,147,20231206,Web,North America,Completed,392.86,0.0,0.0,392.86
7081,4738,20240703,Partner,Europe,Completed,96.41,0.0,0.0,96.41
7082,2914,20240729,Convention,Europe,Completed,386.76,16.83,0.0,369.93
7083,4801,20240901,Mobile,Latin America,Completed,482.27,0.0,0.0,482.27
7084,3158,20240223,Web,Europe,Completed,200.65,0.0,0.0,200.65
7085,4639,20250101,Partner,North America,Completed,190.36,22.93,0.0,167.43
7086,3316,20240208,Convention,APAC,Completed,328.72,0.0,0.0,328.72
7087,1846,20241213,Mobile,Europe,Completed,71.6,0.0,9.09,80.69
7088,1833,20250907,Web,Latin America,Completed,313.69,5.03,0.0,308.66
7089,2514,20230727,Partner,Europe,Completed,74.84,0.0,10.61,85.45
7090,1160,20240505,Convention,APAC,Cancelled,265.3,0.0,0.0,265.3
7091,3590,20231223,Mobile,Europe,Completed,167.64,0.0,0.0,167.64
7092,400,20241229,Web,APAC,Completed,355.78,24.99,0.0,330.79
7093,129,20250422,Partner,Latin America,Completed,148.33,0.0,0.0,148.33
7094,1254,20230722,Convention,Europe,Completed,533.88,0.0,0.0,533.88
7095,2828,20231014,Mobile,APAC,Completed,206.62,1.51,0.0,205.11
7096,4294,20230311,Web,Europe,Completed,388.27,0.0,0.0,388.27
7097,1745,20251127,Partner,Latin America,Completed,258.22,0.0,0.0,258.22
7098,5305,20231021,Convention,Latin America,Completed,189.78,4.47,0.0,185.31
7099,1855,20230408,Mobile,North America,Refunded,12.3,0.0,8.13,20.43
7100,2917,20251230,Web,Latin America,Completed,119.51,0.0,0.0,119.51
7101,4583,20250202,Partner,North America,Completed,171.49,8.16,0.0,163.33
7102,971,20240410,Convention,North America,Completed,409.5,0.0,0.0,409.5
7103,80,20231122,Mobile,APAC,Completed,81.55,0.0,0.0,81.55
7104,3706,20251103,Web,Europe,Completed,385.94,22.9,0.0,363.04
7105,847,20241115,Partner,North America,Completed,228.38,0.0,0.0,228.38
7106,2414,20230203,Convention,Europe,Completed,181.27,0.0,0.0,181.27
7107,1023,20241204,Mobile,North America,Completed,162.73,0.0,0.0,162.73
7108,440,20240815,Web,APAC,Completed,250.59,14.52,0.0,236.07
7109,1703,20240507,Partner,North America,Completed,313.2,0.0,0.0,313.2
7110,3132,20250706,Convention,APAC,Completed,82.19,0.0,0.0,82.19
7111,904,20250607,Mobile,APAC,Completed,221.52,12.93,0.0,208.59
7112,4495,20250527,Web,North America,Completed,251.13,0.0,0.0,251.13
7113,247,20250322,Partner,North America,Completed,370.64,0.0,0.0,370.64
7114,1032,20230802,Convention,APAC,Completed,180.25,20.2,0.0,160.05
7115,5936,20250717,Mobile,APAC,Completed,126.83,0.0,0.0,126.83
7116,115,20240506,Web,North America,Completed,411.19,0.0,0.0,411.19
7117,671,20240718,Partner,North America,Completed,217.06,19.27,0.0,197.79
7118,3380,20231125,Convention,APAC,Completed,236.37,0.0,0.0,236.37
7119,1980,20240408,Mobile,APAC,Cancelled,323.7,0.0,0.0,323.7
7120,774,20240711,Web,Europe,Completed,424.62,21.18,0.0,403.44
7121,4314,20251030,Partner,Europe,Completed,162.56,0.0,0.0,162.56
7122,5647,20231102,Convention,North America,Completed,204.22,0.0,0.0,204.22
7123,4704,20240122,Mobile,APAC,Completed,245.09,0.0,0.0,245.09
7124,4065,20241205,Web,Latin America,Completed,429.65,16.71,0.0,412.94
7125,3582,20230121,Partner,Europe,Completed,74.27,0.0,8.26,82.53
7126,853,20230509,Convention,Latin America,Cancelled,279.36,0.0,0.0,279.36
7127,338,20251022,Mobile,Europe,Completed,197.25,10.89,0.0,186.36
7128,650,20240418,Web,Europe,Refunded,205.28,0.0,0.0,205.28
7129,539,20240804,Partner,North America,Completed,218.83,0.0,0.0,218.83
7130,1227,20231121,Convention,North America,Completed,458.78,21.82,0.0,436.96
7131,3125,20250721,Mobile,Latin America,Completed,175.75,0.0,0.0,175.75
7132,2885,20250824,Web,Latin America,Completed,212.73,0.0,0.0,212.73
7133,3727,20251217,Partner,North America,Completed,214.17,27.66,0.0,186.51
7134,3128,20231121,Convention,APAC,Completed,293.82,0.0,0.0,293.82
7135,1505,20250507,Mobile,Latin America,Completed,256.37,0.0,0.0,256.37
7136,1808,20230924,Web,APAC,Cancelled,399.31,13.83,0.0,385.48
7137,4151,20230102,Partner,North America,Completed,71.43,0.0,11.32,82.75
7138,3930,20230519,Convention,Europe,Completed,472.27,0.0,0.0,472.27
7139,1123,20241024,Mobile,North America,Completed,217.7,0.0,0.0,217.7
7140,1442,20230312,Web,Europe,Completed,144.17,1.67,0.0,142.5
7141,2905,20230703,Partner,Latin America,Completed,268.94,0.0,0.0,268.94
7142,1415,20231123,Convention,North America,Completed,490.1,0.0,0.0,490.1
7143,5379,20250417,Mobile,North America,Completed,267.31,24.04,0.0,243.27
7144,3863,20240926,Web,North America,Completed,207.11,0.0,0.0,207.11
7145,979,20250327,Partner,North America,Completed,279.0,0.0,0.0,279.0
7146,4553,20231124,Convention,Latin America,Completed,236.71,14.42,0.0,222.29
7147,1224,20251027,Mobile,APAC,Completed,240.78,0.0,0.0,240.78
7148,250,20230302,Web,Europe,Completed,404.49,0.0,0.0,404.49
7149,3708,20250524,Partner,APAC,Completed,284.58,12.24,0.0,272.34
7150,999,20230713,Convention,North America,Completed,196.66,0.0,0.0,196.66
7151,856,20231216,Mobile,APAC,Completed,161.89,0.0,0.0,161.89
7152,1985,20240610,Web,Latin America,Cancelled,399.07,17.6,0.0,381.47
7153,5265,20230104,Partner,Latin America,Completed,109.97,0.0,0.0,109.97
7154,2902,20250917,Convention,Europe,Completed,296.66,0.0,0.0,296.66
7155,5102,20230603,Mobile,Europe,Completed,137.2,0.0,0.0,137.2
7156,4017,20240815,Web,Latin America,Completed,215.5,5.64,0.0,209.86
7157,5572,20250111,Partner,APAC,Completed,267.72,0.0,0.0,267.72
7158,1679,20251022,Convention,North America,Completed,182.8,0.0,0.0,182.8
7159,3993,20240319,Mobile,Latin America,Completed,67.18,5.48,6.28,67.98
7160,4609,20250118,Web,Latin America,Completed,198.7,0.0,0.0,198.7
7161,4648,20240514,Partner,APAC,Completed,238.96,0.0,0.0,238.96
7162,3392,20230803,Convention,APAC,Completed,159.69,8.18,0.0,151.51
7163,1591,20241228,Mobile,North America,Cancelled,191.44,0.0,0.0,191.44
7164,713,20240323,Web,Latin America,Completed,328.85,0.0,0.0,328.85
7165,3696,20240728,Partner,APAC,Completed,408.8,33.27,0.0,375.53
7166,2735,20230919,Convention,North America,Completed,257.74,0.0,0.0,257.74
7167,702,20251216,Mobile,Europe,Completed,159.82,0.0,0.0,159.82
7168,3316,20230506,Web,APAC,Completed,553.99,26.93,0.0,527.06
7169,1055,20230102,Partner,North America,Completed,153.47,0.0,0.0,153.47
7170,2193,20250302,Convention,Latin America,Completed,373.24,0.0,0.0,373.24
7171,2490,20250417,Mobile,Europe,Completed,272.4,0.0,0.0,272.4
7172,1904,20250827,Web,APAC,Completed,54.96,2.49,12.4,64.87
7173,496,20240131,Partner,APAC,Completed,122.89,0.0,0.0,122.89
7174,1927,20250222,Convention,North America,Completed,200.75,0.0,0.0,200.75
7175,273,20250916,Mobile,Latin America,Completed,140.0,5.64,0.0,134.36
7176,3820,20240115,Web,APAC,Refunded,342.74,0.0,0.0,342.74
7177,2804,20240217,Partner,APAC,Completed,176.26,0.0,0.0,176.26
7178,5853,20231226,Convention,Latin America,Cancelled,387.08,30.45,0.0,356.63
7179,5026,20250829,Mobile,Europe,Completed,130.38,0.0,0.0,130.38
7180,247,20240411,Web,North America,Completed,53.46,0.0,5.91,59.37
7181,5178,20231214,Partner,Europe,Completed,212.92,14.6,0.0,198.32
7182,2826,20240404,Convention,Europe,Completed,262.11,0.0,0.0,262.11
7183,4770,20230714,Mobile,Europe,Completed,71.92,0.0,10.43,82.35
7184,919,20250115,Web,North America,Completed,198.92,8.67,0.0,190.25
7185,1023,20230530,Partner,North America,Completed,232.35,0.0,0.0,232.35
7186,1688,20240522,Convention,APAC,Completed,217.5,0.0,0.0,217.5
7187,3009,20251216,Mobile,Latin America,Completed,246.86,0.0,0.0,246.86
7188,666,20230811,Web,Europe,Completed,257.18,28.36,0.0,228.82
7189,3634,20241008,Partner,Europe,Completed,248.84,0.0,0.0,248.84
7190,698,20251119,Convention,Europe,Completed,364.0,0.0,0.0,364.0
7191,662,20240405,Mobile,Europe,Completed,140.32,13.61,0.0,126.71
7192,5600,20230424,Web,APAC,Completed,260.52,0.0,0.0,260.52
7193,710,20230122,Partner,Europe,Completed,104.15,0.0,0.0,104.15
7194,4987,20250220,Convention,North America,Completed,286.61,8.25,0.0,278.36
7195,2914,20241004,Mobile,Europe,Completed,285.71,0.0,0.0,285.71
7196,3053,20230218,Web,Latin America,Completed,274.56,0.0,0.0,274.56
7197,5086,20250615,Partner,Europe,Completed,64.98,3.48,11.42,72.92
7198,1270,20230311,Convention,Europe,Completed,164.28,0.0,0.0,164.28
7199,3038,20241201,Mobile,Europe,Completed,140.08,0.0,0.0,140.08
7200,4414,20240505,Web,Europe,Completed,470.77,42.88,0.0,427.89
7201,1230,20241112,Partner,Europe,Completed,296.14,0.0,0.0,296.14
7202,955,20240115,Convention,North America,Completed,292.12,0.0,0.0,292.12
7203,4916,20230409,Mobile,APAC,Completed,127.71,0.0,0.0,127.71
7204,2760,20250430,Web,APAC,Refunded,273.68,20.31,0.0,253.37
7205,4354,20230804,Partner,Europe,Completed,153.21,0.0,0.0,153.21
7206,5845,20240129,Convention,Latin America,Completed,339.34,0.0,0.0,339.34
7207,5889,20231029,Mobile,Latin America,Completed,160.2,16.13,0.0,144.07
7208,4528,20230807,Web,APAC,Completed,177.43,0.0,0.0,177.43
7209,4107,20251207,Partner,North America,Completed,23.42,0.0,7.16,30.58
7210,3821,20240829,Convention,Latin America,Completed,157.12,14.44,0.0,142.68
7211,5461,20240821,Mobile,Latin America,Completed,174.87,0.0,0.0,174.87
7212,451,20231024,Web,North America,Completed,194.17,0.0,0.0,194.17
7213,3109,20240226,Partner,Latin America,Completed,133.35,10.81,0.0,122.54
7214,3622,20230110,Convention,Europe,Completed,286.91,0.0,0.0,286.91
7215,3186,20250906,Mobile,Europe,Completed,201.5,0.0,0.0,201.5
7216,2593,20230527,Web,Latin America,Completed,231.5,0.99,0.0,230.51
7217,3422,20240215,Partner,Europe,Completed,67.03,0.0,10.62,77.65
7218,4601,20230403,Convention,Latin America,Completed,354.68,0.0,0.0,354.68
7219,5080,20240825,Mobile,APAC,Completed,210.57,0.0,0.0,210.57
7220,4365,20230311,Web,Latin America,Completed,195.69,5.98,0.0,189.71
7221,5092,20250616,Partner,APAC,Completed,156.58,0.0,0.0,156.58
7222,813,20240718,Convention,Latin America,Completed,319.23,0.0,0.0,319.23
7223,583,20231202,Mobile,North America,Completed,225.31,2.19,0.0,223.12
7224,1073,20240407,Web,Latin America,Refunded,161.87,0.0,0.0,161.87
7225,1125,20251130,Partner,Latin America,Completed,173.77,0.0,0.0,173.77
7226,5458,20230811,Convention,Europe,Cancelled,327.39,13.9,0.0,313.49
7227,1103,20230114,Mobile,North America,Completed,379.97,0.0,0.0,379.97
7228,5463,20251020,Web,North America,Completed,77.67,0.0,0.0,77.67
7229,1114,20230401,Partner,Europe,Completed,99.97,1.63,0.0,98.34
7230,3554,20250717,Convention,Europe,Completed,399.04,0.0,0.0,399.04
7231,1233,20230904,Mobile,Latin America,Completed,175.25,0.0,0.0,175.25
7232,855,20230511,Web,North America,Completed,196.33,5.91,0.0,190.42
7233,1662,20250205,Partner,Europe,Completed,57.29,0.0,12.07,69.36
7234,3433,20250412,Convention,Latin America,Completed,194.82,0.0,0.0,194.82
7235,3222,20230928,Mobile,Europe,Completed,293.41,0.0,0.0,293.41
7236,2826,20230613,Web,Europe,Completed,300.5,16.78,0.0,283.72
7237,2167,20240626,Partner,North America,Completed,326.99,0.0,0.0,326.99
7238,2438,20230402,Convention,Europe,Completed,68.58,0.0,6.84,75.42
7239,1906,20240127,Mobile,Europe,Completed,117.28,6.34,0.0,110.94
7240,5998,20240322,Web,Europe,Completed,600.55,0.0,0.0,600.55
7241,2470,20230224,Partner,Europe,Completed,138.75,0.0,0.0,138.75
7242,5671,20250222,Convention,North America,Completed,230.35,21.7,0.0,208.65
7243,3050,20230401,Mobile,Europe,Completed,216.74,0.0,0.0,216.74
7244,5552,20250124,Web,APAC,Completed,252.48,0.0,0.0,252.48
7245,1026,20250326,Partner,Europe,Completed,142.65,5.94,0.0,136.71
7246,1855,20251002,Convention,North America,Completed,368.15,0.0,0.0,368.15
7247,877,20241031,Mobile,Latin America,Completed,223.61,0.0,0.0,223.61
7248,3799,20250227,Web,North America,Completed,349.36,5.27,0.0,344.09
7249,5802,20240126,Partner,Europe,Completed,198.33,0.0,0.0,198.33
7250,1741,20251222,Convention,Latin America,Completed,252.81,0.0,0.0,252.81
7251,632,20251003,Mobile,APAC,Completed,265.36,0.0,0.0,265.36
7252,167,20230928,Web,North America,Refunded,270.6,4.72,0.0,265.88
7253,2562,20241020,Partner,Europe,Completed,168.75,0.0,0.0,168.75
7254,264,20240306,Convention,APAC,Completed,267.04,0.0,0.0,267.04
7255,3593,20231120,Mobile,Latin America,Completed,189.31,9.02,0.0,180.29
7256,4079,20240504,Web,North America,Cancelled,314.67,0.0,0.0,314.67
7257,4540,20250703,Partner,APAC,Completed,143.34,0.0,0.0,143.34
7258,5071,20230223,Convention,North America,Completed,349.75,10.93,0.0,338.82
7259,4772,20230122,Mobile,APAC,Completed,148.46,0.0,0.0,148.46
7260,4835,20241202,Web,North America,Completed,412.0,0.0,0.0,412.0
7261,2470,20231219,Partner,Europe,Completed,176.9,25.33,0.0,151.57
7262,4815,20251025,Convention,North America,Completed,372.18,0.0,0.0,372.18
7263,171,20251119,Mobile,North America,Completed,62.91,0.0,11.39,74.3
7264,1078,20240517,Web,Europe,Completed,322.68,8.06,0.0,314.62
7265,2985,20241111,Partner,Latin America,Completed,165.25,0.0,0.0,165.25
7266,2876,20230803,Convention,APAC,Completed,331.44,0.0,0.0,331.44
7267,1817,20230514,Mobile,Latin America,Completed,202.98,0.0,0.0,202.98
7268,1280,20230529,Web,APAC,Completed,281.36,18.22,0.0,263.14
7269,3895,20250207,Partner,North America,Completed,216.41,0.0,0.0,216.41
7270,4591,20240312,Convention,North America,Cancelled,487.22,0.0,0.0,487.22
7271,1928,20230412,Mobile,APAC,Completed,191.28,4.49,0.0,186.79
7272,3815,20230602,Web,North America,Completed,222.97,0.0,0.0,222.97
7273,2873,20240406,Partner,Latin America,Completed,141.74,0.0,0.0,141.74
7274,4622,20250809,Convention,Europe,Completed,189.33,9.32,0.0,180.01
7275,844,20240211,Mobile,APAC,Completed,251.34,0.0,0.0,251.34
7276,708,20230817,Web,APAC,Completed,232.24,0.0,0.0,232.24
7277,5510,20240517,Partner,Europe,Completed,302.11,29.95,0.0,272.16
7278,56,20250422,Convention,APAC,Completed,234.37,0.0,0.0,234.37
7279,266,20230626,Mobile,Europe,Completed,460.49,0.0,0.0,460.49
7280,2847,20241125,Web,North America,Completed,341.6,17.58,0.0,324.02
7281,2904,20240730,Partner,APAC,Completed,248.83,0.0,0.0,248.83
7282,5202,20240729,Convention,Europe,Completed,333.98,0.0,0.0,333.98
7283,1753,20231122,Mobile,Latin America,Cancelled,236.59,0.0,0.0,236.59
7284,276,20230711,Web,APAC,Completed,321.58,14.28,0.0,307.3
7285,2404,20250928,Partner,APAC,Completed,144.28,0.0,0.0,144.28
7286,2612,20240203,Convention,APAC,Completed,198.82,0.0,0.0,198.82
7287,3244,20251108,Mobile,APAC,Completed,243.88,18.32,0.0,225.56
